username,payout,points,total_payout,total_points,total_wus,date_joined
c42lzz0qb3ho,24.26,249618,478.39,3129251,104,2021-07-09T21:58:29.193Z
c3ojpc20fthm,57.96,267781,1907.72,9028543,104,2021-05-06T22:51:21.41Z
c410vtngcavh,114.4,2440750,5097.33,124935834,609,2021-05-08T21:45:29.436Z
c34xcxo5nsye,43.69,378040,1184.4,8636822,95,2021-07-01T05:59:19.660Z
c39vqpuep5eg,41.55,337257,1657.26,12158023,167,2021-06-27T02:17:44.829Z
c3r41k2h81mc,28.03,151419,7249.12,64224678,659,2021-04-25T06:18:00.625Z
c15qz6beg0fl,34.8,230280,737.92,1186872,154,2021-05-31T04:00:06.238Z
c34urcs0r19h,28.48,208703,341.86,2398700,20,2021-06-22T17:11:47.145Z
c1rdlc7ktatr,18.23,101218,1558.4,10237940,58,2021-06-11T23:06:40.876Z
c25l92jie9i1,21.7,97486,28292.02,38648635,422,2019-10-30T21:13:16.110Z
c0v8tmrgfql5,68.53,1452311,28360.58,332403559,1980,2021-03-17T00:57:37.940Z
c0tu8fkg1ecs,23.08,64240,1479.98,5475461,220,2021-05-12T23:19:17.221Z
c0q4eg3cq7u7,47.62,465084,1884.44,13168142,186,2021-06-22T09:51:20.502Z
c1qfqll83hw6,37.77,273610,1097.42,8156635,107,2021-07-01T06:01:41.748Z
c18wc34ge5mx,24.83,78343,822.53,2184882,112,2021-04-19T11:19:21.61Z
c14kdzh0vlqc,44.67,398623,4212.14,49850789,217,2021-05-25T06:14:20.141Z
bzlqsjcm38z2,9.67,4040,828.36,631459,122,2021-05-08T16:56:28.912Z
bz0zxutqtbms,44.32,391244,2438.45,13326473,82,2021-05-12T21:36:24.229Z
c0dm8vi9wigb,34.88,131284,2059.68,8140954,394,2021-05-05T13:38:46.118Z
bzjfld0vbbhw,16.98,154293,1391.71,8333723,183,2021-05-03T09:55:49.414Z
c0fs0h0r917v,12.94,9515,332.37,320697,40,2021-05-02T02:19:27.29Z
bzohtcvwl317,43.24,101593,37556.41,12526927,4551,2019-04-24T06:45:27.916Z
bzvai6ic6bkw,4.14,3600,9136.18,3044603,632,2020-08-01T17:10:31.423Z
bz0i79inx2hc,66.4,383979,3053.76,21221919,279,2021-06-07T15:04:01.829Z
byqq3lv2qr3f,50.86,289610,5002.78,11534476,956,2021-03-03T03:17:17.589Z
bz6myh5bx8as,56.42,468020,3574.46,23748302,100,2021-05-02T17:47:10.168Z
bxuk7seczjih,34.19,381071,1697.37,11861813,64,2021-06-04T00:16:11.545Z
bxxg6k2yv9d2,46.93,448247,2807.63,22114984,331,2021-06-07T01:39:02.710Z
bxiw99e1hxk4,24.12,350913,2900.82,26323666,129,2021-05-19T14:58:52.822Z
bxyadtkl0qmw,91.49,1125424,5791.39,96589903,445,2021-06-08T00:53:59.402Z
bykh4voi5o6m,9.67,9294,1754.59,5275154,126,2021-03-05T09:02:02.917Z
bxvy44z8a8yf,66.99,424022,2683.93,18084811,259,2021-06-07T15:08:51.945Z
bx3ebt89f552,9.66,26066,567.95,1381070,92,2021-06-10T06:09:24.784Z
bx66qxvbj6gw,12.94,8928,4346.42,25273221,511,2021-04-20T17:10:48.571Z
bxb0di09i7ym,31.6,90155,5272.11,23289112,390,2021-04-13T02:59:45.730Z
bwqywsxewf1j,41.37,165358,13910.13,28715142,734,2021-02-14T04:03:48.511Z
buvhyex6cczd,9.67,3100,1012.27,389215,148,2021-04-19T01:12:18.652Z
bwpteyjtq2c3,9.59,14254,1134.46,5235278,215,2021-06-01T06:17:58.284Z
bwo3mf7wnqej,58.8,350725,3519.81,23971934,322,2021-06-02T01:23:26.326Z
buar9gchesyx,9.94,3990,19.78,10300,4,2021-06-22T19:06:02.128Z
bueqx1yun7qr,24.56,160688,2905.72,8638548,266,2021-04-17T12:42:08.543Z
bvw86kc48slf,108.08,635008,25897.31,141033157,1875,2021-03-02T09:21:49.405Z
bvwi5zujn5bx,54.66,260815,12442.98,39983324,708,2020-12-04T20:46:30.803Z
bwaq7duvyh2i,9.64,15967,1043.07,1358122,155,2021-05-05T21:37:33.989Z
bwknai8p1mvp,9.77,4061,1774.0,4271983,236,2021-04-28T23:29:56.159Z
btk3r24k3977,28.66,158158,5758.17,54615323,573,2021-05-19T05:11:16.731Z
bsl8uvgda98l,33.37,211918,532.69,2649962,32,2021-06-17T14:25:41.345Z
br9luxevfsev,46.25,431768,5802.85,34274853,841,2021-04-27T02:58:15.480Z
br1tlrrath8a,9.88,5961,520.01,299182,62,2021-05-18T08:02:52.775Z
bqsxlr3dcxzc,48.64,489595,1349.76,9330323,134,2021-06-22T09:59:21.620Z
bquva2c4qfg1,42.43,352926,1468.13,10667524,145,2021-06-28T10:25:25.502Z
bt5qcxl4wnhd,9.65,18278,160.26,147484,18,2021-05-09T08:29:51.285Z
bsbzjy2aa0fj,54.99,284057,5912.93,36198558,399,2021-04-28T19:12:04.24Z
brgksgr37gq4,27.92,150332,3858.26,15619718,508,2021-05-04T23:58:56.415Z
bt9z1gdrpq6h,57.29,754558,36580.13,210293365,1497,2021-02-15T02:15:50.734Z
bs0kx3xrbuq4,6.92,33778,64700.38,48996884,5998,2019-12-27T00:03:30.292Z
bqohokttjhf8,30.3,369685,1372.9,10054383,59,2021-06-15T03:07:44.431Z
bpmh9o7x1mg8,9.75,11678,272.05,249532,66,2021-06-25T09:55:41.165Z
bqnfe50qrauv,23.86,152758,1137.97,6747261,61,2021-06-14T02:50:43.130Z
bq35vhjks1oe,69.64,654910,4689.67,56018217,313,2021-06-03T05:23:03.394Z
bqn7y336si7v,14.15,5470,2119.2,5668394,331,2021-04-12T17:56:19.119Z
bqh933twp3mt,14.04,67770,27706.23,73671850,561,2021-01-05T14:14:29.198Z
bpltc55a4wjh,25.12,125036,16763.87,121477995,1136,2021-03-02T12:30:52.277Z
bqmpgoefh7v5,9.94,9372,44810.16,10971672,2669,2019-05-29T00:17:03.818Z
bp98zr9im2ob,11.32,37412,1483.55,2686182,128,2021-03-02T01:13:32.664Z
bpiecktaaont,46.73,234552,4681.96,35569389,244,2021-05-22T15:06:04.485Z
born814xh95n,48.09,476394,3940.11,24885276,108,2021-05-04T13:15:57.98Z
boyb95xdr27u,6.25,5797,410.05,234174,44,2021-06-02T02:06:28.257Z
bo907lvvfkl0,83.47,795709,29434.99,147930340,1592,2021-02-14T06:48:07.913Z
bp56qlotxpmh,14.23,8208,814.23,1184015,92,2021-05-05T22:47:00.443Z
boitlcrruaok,13.83,7610,1059.27,946419,231,2021-05-06T04:24:07.224Z
bobj81zc108j,32.33,95469,3255.29,12083293,602,2021-05-07T16:12:05.385Z
boq2xy7xpkbe,6.1,23221,9554.72,22561027,973,2021-02-17T18:56:58.641Z
bnxgxyb1g2y4,60.05,288416,15996.5,61331231,1712,2021-02-13T00:09:39.489Z
bniu2x2ffpvu,18.69,58563,2360.96,7851377,294,2021-05-04T12:17:59.722Z
bp7cxrgfysoc,16.0,60908,1134.44,2981299,255,2021-05-20T08:30:07.461Z
bnd7bdzx3oy1,7.07,68403,4576.38,39024654,389,2021-04-04T17:40:45.680Z
bm73ge5s515q,9.94,3990,671.49,246148,103,2021-05-16T14:39:04.806Z
bmp9joblnv88,57.19,319370,3314.66,22380564,309,2021-06-04T02:38:28.314Z
bmpgykh0jg12,13.69,29205,589.45,2157455,51,2021-05-10T16:31:40.923Z
bn9vstpv8ci6,9.76,5301,792.09,474512,101,2021-04-26T07:38:21.734Z
bmd3w508ha3z,42.73,358362,1639.32,12057973,165,2021-06-23T15:00:21.309Z
blw308866zzq,14.95,3600,597.24,188597,85,2021-05-21T14:19:41.839Z
bmo5ijs5mbmz,31.97,592167,50946.58,195142964,1352,2020-09-01T07:01:40.433Z
bmy6yuj6409x,6.63,22033,87329.4,85165377,3428,2019-09-08T17:53:17.756Z
bm44w2xevv25,13.12,28750,1097.21,3340083,143,2021-05-11T13:38:40.432Z
bk9k554ejiip,30.24,174914,2240.08,19958487,212,2021-05-24T16:05:25.484Z
blasvtn8th0w,42.71,357952,1002.82,7437063,82,2021-07-01T06:01:17.50Z
bl7fxy59cbem,43.2,367853,1878.58,13319739,193,2021-06-22T09:55:59.601Z
bl30dgjn8bky,61.94,358135,1805.23,11957892,188,2021-06-17T02:46:33.541Z
bj1tl62kqwqs,46.47,437314,1860.76,13239191,182,2021-06-22T09:56:38.613Z
blgqzhluncgg,55.78,246313,3640.47,24735328,322,2021-06-02T01:20:11.759Z
blq3bm8sp7j4,78.23,826925,7483.17,71956857,426,2021-05-03T09:20:48.202Z
bk6q9urtjks4,49.81,519698,4526.79,30768988,117,2021-04-10T14:42:16.365Z
blot1btqodrd,37.1,478592,2902.18,21174875,76,2021-05-24T14:16:12.449Z
bit7n1teax8j,60.02,259083,264198.21,222951649,16561,2019-04-14T13:42:43.240Z
bhgm5nxy230g,40.03,135562,1433.99,5767995,125,2021-06-06T12:05:51.982Z
bih4hf0464ef,9.96,42652,1385.45,10911776,118,2021-06-09T13:56:35.502Z
bhyz3cn8um1a,35.82,243287,1504.13,10557092,143,2021-06-27T15:01:50.867Z
binx6xpje7pb,12.39,26125,2542.02,12057687,224,2021-05-28T16:05:02.158Z
biobs55ld0my,36.96,261182,907.31,6811902,76,2021-07-01T06:05:43.508Z
bhsqfgt54j67,55.93,351925,2193.78,14793630,222,2021-06-17T02:43:49.964Z
bhgrm4v3xjn5,31.99,368398,1661.33,12650497,50,2021-06-02T23:43:19.783Z
bha5vzgctt12,43.94,383375,3018.18,20164667,112,2021-05-18T00:41:02.327Z
bgzy03ositr5,31.44,187656,1652.45,11928067,169,2021-06-27T02:17:31.789Z
bii74w2486ke,10.0,6070,29.61,15670,5,2021-07-13T12:41:20.308Z
bg5oa8jj68lw,9.69,21874,1122.8,2710322,250,2021-05-25T04:28:39.133Z
